"Entidade Executora";"UF";"ANO";"Valor Transferido";"Valor aquisições da agricultura familiar";"Percentual.x";"Código IBGE";"Valor transferido";"Valor aquisições agricultura familiar";"Percentual.y"
"PREF MUN DE SANTA MONICA";"PR";2011;40800;0;0;4123956;49500;59109,22;1,19412565656566
"PREF MUN DE SANTA QUITERIA";"CE";2011;714900;32969,86;0,0461181423975381;2312205;845828;24533,9;0,0290057789526949
"PREF MUN DE SANTA QUITERIA DO MARANHAO";"MA";2011;604980;0;0;2110104;631722;0;0
"PREF MUN DE SANTA RITA";"MA";2011;541782;0;0;2110203;855302,8;0;0
"PREF MUN DE SANTA RITA";"PB";2011;1628880;0;0;2513703;1801700;653005,18;0,362438352666926
"PREF MUN DE SANTA RITA DE CALDAS";"MG";2011;41880;12615,95;0,301240448901624;3159209;51408;12790,79;0,24880932928727
"PREF MUN DE SANTA RITA DE CASSIA";"BA";2011;365040;40146,66;0,109978796844181;2928406;394940;64225,02;0,162619689066694
"PREF MUN DE SANTA RITA DE IBITIPOCA";"MG";2011;18720;0;0;3159407;24180;5115,44;0,211556658395368
"PREF MUN DE SANTA RITA DE JACUTINGA";"MG";2011;51540;0;0;3159308;52700;18253,9;0,346373814041746
"PREF MUN DE SANTA RITA DE MINAS";"MG";2011;53040;19444,95;0,366609162895928;3159357;68600;20666,66;0,301263265306122
"PREF MUN DE SANTA RITA DO ARAGUAIA";"GO";2011;38460;1977;0,0514040561622465;5219407;59620;19261,6;0,323072794364307
"PREF MUN DE SANTA RITA DO ITUETO";"MG";2011;43020;0;0;3159506;54180;0;0
"PREF MUN DE SANTA RITA DO NOVO DESTINO";"GO";2011;28740;8622;0,3;5219456;29880;0;0
"PREF MUN DE SANTA RITA DO PARDO";"MS";2011;82680;0;0;5007554;85120;0;0
"PREF MUN DE SANTA RITA DO PASSA QUATRO";"SP";2011;278340;44644;0,16039376302364;3547502;318600;94468;0,296509730069052
"PREF MUN DE SANTA RITA DO SAPUCAI";"MG";2011;251340;0;0;3159605;314832;77558,52;0,246348909894801
"PREF MUN DE SANTA RITA DO TOCANTINS";"TO";2011;21480;0;0;1718899;54012;12188,42;0,225661334518255
"PREF MUN DE SANTA RITA DO TRIVELATO";"MT";2011;41940;0;0;5107768;52480;7856,06;0,149696265243902
"PREF MUN DE SANTA RITA DOESTE";"SP";2011;29040;0;0;3547403;48360;0;0
"PREF MUN DE SANTA ROSA";"RS";2011;1100340;455506,08;0,413968482469055;4317202;1404828;889575,95;0,633227662034071
"PREF MUN DE SANTA ROSA DA SERRA";"MG";2011;27900;0;0;3159704;41860;0;0
"PREF MUN DE SANTA ROSA DE GOIAS";"GO";2011;15660;3255,5;0,207886334610473;5219506;19860;17342,35;0,873230110775428
"PREF MUN DE SANTA ROSA DE LIMA";"SC";2011;17880;5860,3;0,327757270693512;4215604;25360;13514,64;0,53291167192429
"PREF MUN DE SANTA ROSA DE LIMA";"SE";2011;80040;9760,22;0,121941779110445;2806503;179296;34847,55;0,194357654381581
"PREF MUN DE SANTA ROSA DE VITERBO";"SP";2011;359376;74790,89;0,20811320177196;3547601;382380;188809,83;0,493775380511533
"PREF MUN DE SANTA ROSA DO PIAUI";"PI";2011;75780;27795,95;0,366797967801531;2209377;68520;7269,5;0,106093111500292
"PREF MUN DE SANTA ROSA DO PURUS";"AC";2011;218580;0;0;1200435;251520;0;0
"PREF MUN DE SANTA ROSA DO SUL";"SC";2011;50580;23058,95;0,45589066824832;4215653;56378;24712,21;0,438330731845755
"PREF MUN DE SANTA ROSA DO TOCANTINS";"TO";2011;49680;11239,84;0,226244766505636;1718907;65300;9903,11;0,151655589586524
"PREF MUN DE SANTA SALETE";"SP";2011;19860;0;0;3547650;26180;0;0
"PREF MUN DE SANTA TERESA";"ES";2011;227640;90396,1;0,397101124582674;3204609;288200;84324,49;0,292590180430257
"PREF MUN DE SANTA TERESINHA";"BA";2011;134820;52619,4;0,390293724966622;2928505;145480;44419;0,30532719274127
"PREF MUN DE SANTA TERESINHA";"PB";2011;55680;17234,56;0,309528735632184;2513802;68100;15713;0,230734214390602
"PREF MUN DE SANTA TEREZA";"RS";2011;15420;6214,16;0,402993514915694;4317251;17980;5443,9;0,302775305895439
"PREF MUN DE SANTA TEREZA DE GOIAS";"GO";2011;33000;0;0;5219605;43880;3562,54;0,0811882406563355
"PREF MUN DE SANTA TEREZA DO OESTE";"PR";2011;78240;11977;0,153080265848671;4124020;132120;35488,78;0,268610202845898
"PREF MUN DE SANTA TEREZA DO TOCANTINS";"TO";2011;31560;9165,5;0,290415082382763;1719004;42320;14403,8;0,340354442344045
"PREF MUN DE SANTA TEREZINHA";"MT";2011;56640;0;0;5107776;64020;0;0
"PREF MUN DE SANTA TEREZINHA";"PE";2011;124260;26528,19;0,213489377112506;2612802;189660;64210,65;0,338556627649478
"PREF MUN DE SANTA TEREZINHA";"SC";2011;79920;28253,6;0,353523523523524;4215679;93800;64148,51;0,683886034115139
"PREF MUN DE SANTA TEREZINHA DE GOIAS";"GO";2011;74280;3170,7;0,0426857835218094;5219704;78912;0;0
"PREF MUN DE SANTA TEREZINHA DE ITAIPU";"PR";2011;158400;44010,99;0,277847159090909;4124053;206820;76340;0,369113238564936
"PREF MUN DE SANTA TEREZINHA DO PROGRESSO";"SC";2011;14340;1784,35;0,124431659693166;4215687;20700;5225;0,252415458937198
"PREF MUN DE SANTA TEREZINHA DO TOCANTINS";"TO";2011;17700;525;0,0296610169491525;1720002;30510;0;0
"PREF MUN DE SANTA VITORIA";"MG";2011;116400;0;0;3159803;165940;0;0
"PREF MUN DE SANTA VITORIA DO PALMAR";"RS";2011;272760;0;0;4317301;337204;91954,98;0,272698366567419
"PREF MUN DE SANTALUZ";"BA";2011;444120;158661,5;0,357249166891831;2928000;655708;272392,1;0,415416770879721
"PREF MUN DE SANTANA";"AP";2011;785940;0;0;1600600;1053532;0;0
"PREF MUN DE SANTANA";"BA";2011;279342;32798,2;0,117412347588261;2928208;347880;52747,2;0,151624698171783
"PREF MUN DE SANTANA DA BOA VISTA";"RS";2011;56640;0;0;4317004;65380;0;0
"PREF MUN DE SANTANA DA VARGEM";"MG";2011;41100;12451,15;0,302947688564477;3158300;46680;15161,65;0,32479970008569
"PREF MUN DE SANTANA DE CATAGUASES";"MG";2011;38460;12088,1;0,314303172126885;3158409;41820;9194,84;0,219867049258728
"PREF MUN DE SANTANA DE MANGUEIRA";"PB";2011;68700;6906,5;0,100531295487627;2513505;79360;10731;0,135219254032258
"PREF MUN DE SANTANA DE PARNAIBA";"SP";2011;1907760;0;0;3547304;2170800;293715;0,135302653399668
"PREF MUN DE SANTANA DE PIRAPAMA";"MG";2011;43500;0;0;3158508;40914;0;0
"PREF MUN DE SANTANA DO ACARAU";"CE";2011;544320;106285,8;0,195263447971781;2312007;837558,4;237606,72;0,283689734351658
"PREF MUN DE SANTANA DO ARAGUAIA";"PA";2011;741396;0;0;1506708;745084,8;0;0
"PREF MUN DE SANTANA DO CARIRI";"CE";2011;303900;104883,18;0,345123988153998;2312106;433146;101954,73;0,235381903561386
"PREF MUN DE SANTANA DO DESERTO";"MG";2011;45240;0;0;3158607;52680;21854,83;0,414860098709188
"PREF MUN DE SANTANA DO GARAMBEU";"MG";2011;40210,8;0;0;3158706;30060;0;0
"PREF MUN DE SANTANA DO IPANEMA";"AL";2011;543360;76583,55;0,140944401501767;2708006;808188;3249,79;0,00402108172850871
"PREF MUN DE SANTANA DO ITARARE";"PR";2011;37440;24223,44;0,64699358974359;4124004;90772;0;0
"PREF MUN DE SANTANA DO JACARE";"MG";2011;35700;10988,9;0,307812324929972;3158805;41700;32747,29;0,785306714628297
"PREF MUN DE SANTANA DO LIVRAMENTO";"RS";2011;429960;0;0;4317103;608948;17790;0,0292143171502329
"PREF MUN DE SANTANA DO MANHUACU";"MG";2011;65700;0;0;3158904;75980;29089,79;0,38286114767044
"PREF MUN DE SANTANA DO MARANHAO";"MA";2011;226080;17182,5;0,0760018577494692;2110237;414104;175672,5;0,424223142012635
"PREF MUN DE SANTANA DO MATOS";"RN";2011;144720;22062,5;0,152449557766722;2411403;229452;16527;0,0720281366037341
"PREF MUN DE SANTANA DO MUNDAU";"AL";2011;86070;0;0;2708105;224780;75253,67;0,334788103923837
"PREF MUN DE SANTANA DO PARAISO";"MG";2011;130020;13004,31;0,100017766497462;3158953;120040;18330,59;0,152704015328224
"PREF MUN DE SANTANA DO PIAUI";"PI";2011;59880;10762,4;0,179732798931196;2209351;68080;21815,1;0,320433313748531
"PREF MUN DE SANTANA DO RIACHO";"MG";2011;30000;0;0;3159001;30480;13444,55;0,441094160104987
"PREF MUN DE SANTANA DO SAO FRANCISCO";"SE";2011;77340;9037,75;0,116857382984226;2806404;157164;31453,6;0,200132345829834
"PREF MUN DE SANTANA DO SERIDO";"RN";2011;27240;0;0;2411429;44680;0;0
"PREF MUN DE SANTANA DOS GARROTES";"PB";NA;NA;NA;NA;2513604;74800;20196,75;0,270010026737968
"PREF MUN DE SANTANA DOS MONTES";"MG";2011;34980;0;0;3159100;39440;10467,1;0,265393002028398
"PREF MUN DE SANTANOPOLIS";"BA";2011;158880;0;0;2928307;200022;0;0
"PREF MUN DE SANTAREM";"PA";2011;5933940;0;0;1506807;8477686;2243130;0,264592248403633
"PREF MUN DE SANTAREM NOVO";"PA";2011;158460;0;0;1506906;172320;35598,1;0,206581360259981
"PREF MUN DE SANTIAGO";"RS";2011;249600;75768,31;0,303558934294872;4317400;424864;136940,96;0,322317165022219
"PREF MUN DE SANTIAGO DO SUL";"SC";2011;7680;0;0;4215695;14480;5990,08;0,41367955801105
"PREF MUN DE SANTO AFONSO";"MT";2011;27660;0;0;5107263;30128;1000;0,0331917153478492
"PREF MUN DE SANTO AMARO";"BA";2011;1040640;0;0;2928604;1444936;0;0
"PREF MUN DE SANTO AMARO DA IMPERATRIZ";"SC";2011;148200;22721,5;0,153316464237517;4215703;198990;215245,68;1,08169093924318
"PREF MUN DE SANTO AMARO DAS BROTAS";"SE";2011;60600;7103,5;0,117219471947195;2806602;104104;22335,99;0,214554580035349
"PREF MUN DE SANTO AMARO DO MARANHAO";"MA";NA;NA;NA;NA;2110278;228258;0;0
"PREF MUN DE SANTO ANASTACIO";"SP";2011;213840;36208,99;0,169327487841377;3547700;223820;0;0
"PREF MUN DE SANTO ANDRE";"PB";2011;34260;9320,5;0,272051955633392;2513851;46380;24115,72;0,519959465286762
"PREF MUN DE SANTO ANDRE";"SP";2011;7403220;1238445,81;0,167284750419412;3547809;8459118;2808402,2;0,331997047446318
"PREF MUN DE SANTO ANGELO";"RS";2011;472620;100608,29;0,212873534763658;4317509;723736;324519,85;0,448395340289829
"PREF MUN DE SANTO ANTONIO";"RN";2011;238140;0;0;2411502;316140;93311,26;0,295158031251977
"PREF MUN DE SANTO ANTONIO DA ALEGRIA";"SP";2011;86700;0;0;3547908;107860;70854,08;0,656907843500834
"PREF MUN DE SANTO ANTONIO DA BARRA";"GO";2011;41760;13002,75;0,311368534482759;5219712;62040;12956;0,208833010960671
"PREF MUN DE SANTO ANTONIO DA PATRULHA";"RS";2011;271860;71342,86;0,262424998160818;4317608;383364;189223,34;0,493586617418433
"PREF MUN DE SANTO ANTONIO DA PLATINA";"PR";2011;281220;0;0;4124103;386560;54811,54;0,141793098096026
"PREF MUN DE SANTO ANTONIO DAS MISSOES";"RS";2011;72000;25606,46;0,355645277777778;4317707;94760;32638;0,344428028704095
"PREF MUN DE SANTO ANTONIO DE GOIAS";"GO";2011;38280;28085,93;0,73369723092999;5219738;69600;13776,12;0,19793275862069
"PREF MUN DE SANTO ANTONIO DE JESUS";"BA";2011;657600;204611,5;0,311148874695864;2928703;846260;240780,4;0,284522959846856
"PREF MUN DE SANTO ANTONIO DE LISBOA";"PI";2011;47424;0;0;2209401;116576;33375,1;0,286294777655778
"PREF MUN DE SANTO ANTONIO DE PADUA";"RJ";2011;400080;9272,65;0,0231769896020796;3304706;512420;0;0
"PREF MUN DE SANTO ANTONIO DE POSSE";"SP";2011;128592;0;0;3548005;271224;0;0
"PREF MUN DE SANTO ANTONIO DO AMPARO";"MG";2011;126360;34796,32;0,275374485596708;3159902;140580;47819,66;0,340159766680893
"PREF MUN DE SANTO ANTONIO DO ARACANGUA";"SP";2011;117600;55820,42;0,47466343537415;3548054;142820;66332,79;0,464450287074639
"PREF MUN DE SANTO ANTONIO DO AVENTUREIRO";"MG";2011;19740;0;0;3160009;35520;0;0
"PREF MUN DE SANTO ANTONIO DO CAIUA";"PR";2011;30480;3503,68;0,114950131233596;4124202;35440;7195,77;0,203040914221219
"PREF MUN DE SANTO ANTONIO DO DESCOBERTO";"GO";2011;822120;50835;0,0618340388264487;5219753;1053700;182360,32;0,173066641359021
"PREF MUN DE SANTO ANTONIO DO GRAMA";"MG";2011;39540;0;0;3160108;45820;5221,72;0,11396158882584
"PREF MUN DE SANTO ANTONIO DO ICA";"AM";2011;114390;0;0;1303700;329856;0;0
"PREF MUN DE SANTO ANTONIO DO ITAMBE";"MG";2011;35340;2487,24;0,0703803056027165;3160207;31920;4568,51;0,143123746867168
"PREF MUN DE SANTO ANTONIO DO JACINTO";"MG";2011;101580;0;0;3160306;146800;34684,2;0,236268392370572
"PREF MUN DE SANTO ANTONIO DO JARDIM";"SP";2011;101292;0;0;3548104;91674;2877,06;0,0313835984030368
"PREF MUN DE SANTO ANTONIO DO LESTE";"MT";2011;48000;0;0;5107792;59140;0;0
"PREF MUN DE SANTO ANTONIO DO LEVERGER";"MT";2011;85320;0;0;5107800;118380;695;0,00587092414259165
"PREF MUN DE SANTO ANTONIO DO MONTE";"MG";2011;166920;49320,57;0,295474299065421;3160405;232360;87628,17;0,377122439318299
"PREF MUN DE SANTO ANTONIO DO PALMA";"RS";2011;21840;6116,9;0,280077838827839;4317558;23020;12603;0,54748045178106
"PREF MUN DE SANTO ANTONIO DO PARAISO";"PR";2011;23280;0;0;4124301;25452;4340,3;0,170528838598146
"PREF MUN DE SANTO ANTONIO DO PINHAL";"SP";2011;125340;61848,13;0,493442875378969;3548203;134240;0;0
"PREF MUN DE SANTO ANTONIO DO PLANALTO";"RS";2011;10800;0;0;4317756;22800;3644,39;0,159841666666667
"PREF MUN DE SANTO ANTONIO DO RETIRO";"MG";2011;87540;26292,5;0,300348412154444;3160454;82900;27118;0,327117008443908
"PREF MUN DE SANTO ANTONIO DO RIO ABAIXO";"MG";2011;13080;0;0;3160504;12760;3416,67;0,267764106583072
"PREF MUN DE SANTO ANTONIO DO SUDOESTE";"PR";2011;147720;44570,29;0,301721432439751;4124400;223896;53456,25;0,238754823668132
"PREF MUN DE SANTO ANTONIO DO TAUA";"PA";NA;NA;NA;NA;1507003;632568;351957,13;0,556394142606012
"PREF MUN DE SANTO ANTONIO DOS LOPES";"MA";2011;277440;0;0;2110302;489660;73029,4;0,149143078871053
"PREF MUN DE SANTO ANTONIO DOS MILAGRES";"PI";2011;33960;0;0;2209450;70655,2;0;0
"PREF MUN DE SANTO AUGUSTO";"RS";2011;113700;37315,29;0,328190765171504;4317806;152160;59348,75;0,390041732386961
"PREF MUN DE SANTO CRISTO";"RS";2011;176820;83266,83;0,470912962334578;4317905;206720;121420,31;0,587366050696594
"PREF MUN DE SANTO ESTEVAO";"BA";2011;556800;0;0;2928802;625964;0;0
"PREF MUN DE SANTO EXPEDITO";"SP";2011;42180;6881,2;0,163138928402086;3548302;47760;0;0
"PREF MUN DE SANTO EXPEDITO DO SUL";"RS";2011;19200;6047,7;0,314984375;4317954;21260;8407;0,395437441204139
"PREF MUN DE SANTO HIPOLITO";"MG";2011;31140;0;0;3160603;34800;0;0
"PREF MUN DE SANTO INACIO";"PR";2011;41580;12798,25;0,30779822029822;4124509;55040;17050;0,309774709302326
"PREF MUN DE SANTO INACIO DO PIAUI";"PI";2011;36180;0;0;2209500;53540;14908;0,278446021666044
"PREF MUN DE SANTOPOLIS DO AGUAPEI";"SP";2011;70200;0;0;3548401;82420;0;0
"PREF MUN DE SANTOS";"SP";2011;4266120;0;0;3548500;4443144;229392;0,0516283064424651
"PREF MUN DE SANTOS DUMONT";"MG";2011;250080;103908,68;0,41550175943698;3160702;303660;150962,48;0,497143120595403
"PREF MUN DE SAO BENEDITO";"CE";2011;750420;403637,05;0,537881519682311;2312304;1149398,4;203256,1;0,176836943569784
"PREF MUN DE SAO BENEDITO DO RIO PRETO";"MA";2011;345120;0;0;2110401;473106;0;0
"PREF MUN DE SAO BENEDITO DO SUL";"PE";2011;152580;0;0;2612901;220008;7000;0,0318170248354605
"PREF MUN DE SAO BENTINHO";"PB";2011;55980;0;0;2513927;70660;0;0
"PREF MUN DE SAO BENTO";"MA";NA;NA;NA;NA;2110500;1054720;0;0
"PREF MUN DE SAO BENTO";"PB";2011;330000;0;0;2513901;483940;10500;0,0216969045749473
"PREF MUN DE SAO BENTO ABADE";"MG";2011;69060;743,84;0,0107709238343469;3160801;39960;17859,15;0,446925675675676
"PREF MUN DE SAO BENTO DO NORTE";"RN";2011;52560;0;0;2411601;88724;13115;0,147817952301519
"PREF MUN DE SAO BENTO DO SAPUCAI";"SP";2011;123840;37343,51;0,301546430878553;3548609;121900;29695,39;0,243604511894996
"PREF MUN DE SAO BENTO DO SUL";"SC";2011;772620;264460,87;0,3422909968678;4215802;1035107,2;243172,77;0,234925203882265
"PREF MUN DE SAO BENTO DO TOCANTINS";"TO";2011;27864;0;0;1720101;38958;0;0
"PREF MUN DE SAO BENTO DO TRAIRI";"RN";2011;61800;0;0;2411700;55780;18200,35;0,326288096091789
"PREF MUN DE SAO BENTO DO UNA";"PE";2011;651420;18273,5;0,0280517945411562;2613008;809508;32436,34;0,0400692025279553
"PREF MUN DE SAO BERNARDINO";"SC";2011;10020;5732;0,572055888223553;4215752;44980;15158,6;0,337007558915073
"PREF MUN DE SAO BERNARDO";"MA";2011;463320;0;0;2110609;964492;19193;0,019899594812606
"PREF MUN DE SAO BERNARDO DO CAMPO";"SP";2011;5444820;2440245,98;0,448177530203019;3548708;7575140,8;3432131,86;0,453078292617346
"PREF MUN DE SAO BONIFACIO";"SC";2011;17640;8121;0,460374149659864;4215901;24640;8962,31;0,363730113636364
"PREF MUN DE SAO BORJA";"RS";2011;385260;0;0;4318002;534508;95664,94;0,178977564414377
"PREF MUN DE SAO BRAS";"AL";2011;98940;13098,5;0,132388316151203;2708204;111124;41865,5;0,376745797487491
"PREF MUN DE SAO BRAS DO SUACUI";"MG";2011;42120;12655,01;0,300451329534663;3160900;42084;0;0
"PREF MUN DE SAO BRAZ DO PIAUI";"PI";2011;76500;15382;0,201071895424837;2209559;73480;0;0
"PREF MUN DE SAO CAETANO";"PE";2011;417420;111850;0,267955536390207;2613107;473960;0;0
"PREF MUN DE SAO CAETANO DE ODIVELAS";"PA";NA;NA;NA;NA;1507102;391572;54432,8;0,139010960947157
"PREF MUN DE SAO CAETANO DO SUL";"SP";2011;587970;0;0;3548807;2710360;383320;0,14142770702047
"PREF MUN DE SAO CARLOS";"SC";2011;65820;20105,7;0,305464904284412;4216008;78720;23999,1;0,304866615853659
"PREF MUN DE SAO CARLOS";"SP";2011;2803980;1050727,7;0,374727244844828;3548906;3649396;1060031,37;0,29046761984723
"PREF MUN DE SAO CARLOS DO IVAI";"PR";2011;44280;13287,28;0,300074074074074;4124608;67680;21291,44;0,314589834515366
"PREF MUN DE SAO CRISTOVAO";"SE";2011;596772;0;0;2806701;575300;25652,76;0,0445902311837302
"PREF MUN DE SAO CRISTOVAO DO SUL";"SC";2011;41460;11871,65;0,286339845634346;4216057;71600;3601,65;0,050302374301676
"PREF MUN DE SAO DESIDERIO";"BA";2011;419220;56536,21;0,134860478984781;2928901;696852;155753;0,22350943959406
"PREF MUN DE SAO DOMINGOS";"BA";2011;99000;39205,79;0,396018080808081;2928950;153760;32100,1;0,208767559833507
"PREF MUN DE SAO DOMINGOS";"GO";2011;82980;0;0;5219803;127060;7289,2;0,0573681725169211
"PREF MUN DE SAO DOMINGOS";"PB";2011;43440;0;0;2513968;59780;45915,7;0,768077952492472
"PREF MUN DE SAO DOMINGOS";"SC";2011;32100;15720,11;0,489723052959502;NA;NA;NA;NA
"PREF MUN DE SAO DOMINGOS";"SE";2011;123900;0;0;2806800;37440;9083,2;0,242606837606838
"PREF MUN DE SAO DOMINGOS DAS DORES";"MG";2011;64080;9317,8;0,1454088639201;3160959;75640;150;0,00198307773664728
"PREF MUN DE SAO DOMINGOS DO ARAGUAIA";"PA";2011;163080;5000;0,0306597988717194;1507151;633852;144662,06;0,228226873150199
"PREF MUN DE SAO DOMINGOS DO AZEITAO";"MA";NA;NA;NA;NA;2110658;140058;0;0
"PREF MUN DE SAO DOMINGOS DO CAPIM";"PA";2011;888180;266454;0,3;1507201;1008738;100443,97;0,0995738933201684
"PREF MUN DE SAO DOMINGOS DO CARIRI";"PB";2011;27600;8726,35;0,316172101449275;2513943;29960;13249,3;0,442232977303071
"PREF MUN DE SAO DOMINGOS DO MARANHAO";"MA";2011;584460;175164,6;0,299703315881326;2110708;995076;21034;0,0211380839252479
"PREF MUN DE SAO DOMINGOS DO NORTE";"ES";2011;61320;8180,65;0,133409165035877;3204658;81660;32705,1;0,400503306392359
"PREF MUN DE SAO DOMINGOS DO PRATA";"MG";2011;65760;19508,9;0,296668187347932;3161007;108180;28476,5;0,263232575337401
"PREF MUN DE SAO DOMINGOS DO SUL";"RS";2011;8400;2770,3;0,329797619047619;4318051;40050;21203,89;0,5294354556804
"PREF MUN DE SAO FELIPE";"BA";2011;287700;0;0;2929107;377612;13889,9;0,0367835238286919
"PREF MUN DE SAO FELIPE DOESTE";"RO";2011;61200;16289,59;0,26616977124183;1101484;22544;16847,9;0,747334102200142
"PREF MUN DE SAO FELIX";"BA";2011;153960;23018,8;0,149511561444531;2929008;196842;63145,64;0,320793529836112
"PREF MUN DE SAO FELIX DE BALSAS";"MA";2011;64020;19087,5;0,298149015932521;2110807;77376;0;0
"PREF MUN DE SAO FELIX DE MINAS";"MG";2011;34440;0;0;3161056;46040;7129,23;0,154848609904431
"PREF MUN DE SAO FELIX DO ARAGUAIA";"MT";2011;108180;35780,27;0,330747550378998;5107859;119400;7396,55;0,0619476549413735
"PREF MUN DE SAO FELIX DO CORIBE";"BA";2011;195960;76649,1;0,391146662584201;2929057;197520;17389,4;0,0880386796273795
"PREF MUN DE SAO FELIX DO PIAUI";"PI";2011;46320;0;0;2209609;54024;0;0
"PREF MUN DE SAO FELIX DO TOCANTINS";"TO";2011;7620;0;0;1720150;12420;0;0
"PREF MUN DE SAO FELIX DO XINGU";"PA";2011;982680;8440,31;0,00858907273985427;1507300;1358846;352788,49;0,259623599730948
"PREF MUN DE SAO FERNANDO";"RN";2011;46140;3807;0,0825097529258778;2411809;63132;8618,75;0,13651951466768
"PREF MUN DE SAO FIDELIS";"RJ";2011;214860;31907,5;0,148503676812808;3304805;355768;31811,53;0,0894165017651953
"PREF MUN DE SAO FRANCISCO";"MG";2011;406260;121126;0,298148968640772;3161106;535580;0;0
"PREF MUN DE SAO FRANCISCO";"PB";2011;45660;22658;0,496233026719229;2513984;56820;48678,75;0,85671858500528
"PREF MUN DE SAO FRANCISCO";"SE";2011;43140;13733,75;0,318353036624942;2806909;101912;17882,53;0,175470307716461
"PREF MUN DE SAO FRANCISCO";"SP";2011;37800;0;0;3549003;44000;12042,46;0,273692272727273
"PREF MUN DE SAO FRANCISCO DE ASSIS";"RS";2011;131160;31184,75;0,237761131442513;4318101;181540;44395,79;0,244551008042305
"PREF MUN DE SAO FRANCISCO DE ASSIS DO PIAUI";"PI";2011;90540;9310,36;0,102831455710183;2209658;95060;16058,36;0,168928676625289
"PREF MUN DE SAO FRANCISCO DE GOIAS";"GO";2011;44100;12298,85;0,278885487528345;5219902;56280;18304,77;0,325244669509595
"PREF MUN DE SAO FRANCISCO DE ITABAPOANA";"RJ";2011;473520;0;0;3304755;630580;39490,2;0,0626252021948048
"PREF MUN DE SAO FRANCISCO DE PAULA";"MG";2011;62220;0;0;3161205;66740;22064,5;0,330603835780641
"PREF MUN DE SAO FRANCISCO DE PAULA";"RS";2011;85260;19719,9;0,231291344123856;4318200;140540;22931,5;0,163167069873346
"PREF MUN DE SAO FRANCISCO DE SALES";"MG";2011;58260;0;0;3161304;69460;24397,25;0,351241721854305
"PREF MUN DE SAO FRANCISCO DO BREJAO";"MA";2011;134514;0;0;2110856;182364;0;0
"PREF MUN DE SAO FRANCISCO DO CONDE";"BA";2011;660660;84823,71;0,128392380346926;2929206;925972;50789,9;0,0548503626459547
"PREF MUN DE SAO FRANCISCO DO GLORIA";"MG";2011;37020;27207,63;0,734944084278768;3161403;64056;27390,78;0,42760678156613
"PREF MUN DE SAO FRANCISCO DO GUAPORE";"RO";2011;166140;0;0;1101492;196480;61088,94;0,310916836319218
"PREF MUN DE SAO FRANCISCO DO MARANHAO";"MA";2011;116964;0;0;2110906;153270;0;0
"PREF MUN DE SAO FRANCISCO DO OESTE";"RN";2011;31488;11820;0,375381097560976;2411908;65760;25692,65;0,390703315085158
"PREF MUN DE SAO FRANCISCO DO PARA";"PA";2011;251940;74888,95;0,297249146622212;1507409;339684;0;0
"PREF MUN DE SAO FRANCISCO DO PIAUI";"PI";2011;107940;7029,44;0,0651235871780619;2209708;234967,6;32571;0,138619111741363
"PREF MUN DE SAO FRANCISCO DO SUL";"SC";2011;189960;0;0;4216206;179880;93997,24;0,522555259061597
"PREF MUN DE SAO GABRIEL";"BA";2011;281880;0;0;2929255;378426;262461,93;0,693562096684689
"PREF MUN DE SAO GABRIEL";"RS";2011;474120;1806,2;0,00380958407154307;4318309;725356;0;0
"PREF MUN DE SAO GABRIEL DA CACHOEIRA";"AM";NA;NA;NA;NA;1303809;233472;0;0
"PREF MUN DE SAO GABRIEL DA PALHA";"ES";2011;274620;88727,9;0,323093365377613;3204708;386500;151349,13;0,391588952134541
"PREF MUN DE SAO GABRIEL DO OESTE";"MS";2011;207300;0;0;5007695;295080;3308,63;0,0112126541954724
"PREF MUN DE SAO GERALDO";"MG";2011;22272;0;0;3161502;20490;46476,07;2,26823182040019
"PREF MUN DE SAO GERALDO DA PIEDADE";"MG";NA;NA;NA;NA;3161601;41260;0;0
"PREF MUN DE SAO GERALDO DO ARAGUAIA";"PA";2011;521700;15453,9;0,0296221966647499;1507458;526740;42018,64;0,0797711204768956
"PREF MUN DE SAO GERALDO DO BAIXIO";"MG";2011;24420;0;0;3161650;25620;11267,86;0,439807181889149
"PREF MUN DE SAO GONCALO";"RJ";2011;4336680;0;0;3304904;4795856;1297966;0,270643238662712
"PREF MUN DE SAO GONCALO DO ABAETE";"MG";2011;66960;6449,65;0,0963209378733572;3161700;74860;26077,14;0,34834544483035
"PREF MUN DE SAO GONCALO DO AMARANTE";"CE";2011;686640;174506;0,254144821158103;2312403;1021191,2;371592;0,363880926510138
"PREF MUN DE SAO GONCALO DO AMARANTE";"RN";2011;1054560;228434,81;0,216616228569261;2412005;1080380;189408,73;0,175316768174161
"PREF MUN DE SAO GONCALO DO GURGUEIA";"PI";2011;48060;0;0;2209757;75126;0;0
"PREF MUN DE SAO GONCALO DO PARA";"MG";2011;74520;31996,43;0,429367015566291;3161809;99460;20613,16;0,207250754071989
"PREF MUN DE SAO GONCALO DO PIAUI";"PI";2011;58440;3402,5;0,0582221081451061;2209807;72070;14630,1;0,202998473706119
"PREF MUN DE SAO GONCALO DO RIO ABAIXO";"MG";2011;90660;48131,97;0,530906353408339;3161908;171560;103245,41;0,601803508976451
"PREF MUN DE SAO GONCALO DO RIO PRETO";"MG";2011;31680;0;0;3125507;33180;9995,2;0,301241711874623
"PREF MUN DE SAO GONCALO DO SAPUCAI";"MG";2011;158160;54817,4;0,346594587759231;3162005;198640;77411,82;0,389709122029803
